list-il-none,4,4,1,48,157142,3273,0
list-il-none,12,4,1,144,372793,2588,0
list-il-none,2,8,1,48,179409,3737,0
list-il-none,4,8,1,96,182250,1898,0
list-il-none,2,16,1,96,269026,2802,0
list-il-none,2,32,1,192,625671,3258,0
list-il-none,12,32,1,1152,2987082,2592,0
list-dl-none,2,2,1,12,166658,13888,0
list-dl-none,4,2,1,24,128698,5362,0
list-dl-none,8,2,1,48,271718,5660,0
list-dl-none,12,2,1,72,370632,5147,0
list-dl-none,2,4,1,24,137415,5725,0
list-dl-none,4,4,1,48,138763,2890,0
list-dl-none,8,4,1,96,298501,3109,0
list-dl-none,12,4,1,144,378319,2627,0
list-dl-none,2,8,1,48,170527,3552,0
list-dl-none,2,16,1,96,273689,2850,0
list-dl-none,4,16,1,192,352237,1834,0
list-dl-none,2,32,1,192,600706,3128,0
list-dl-none,4,32,1,384,1083891,2822,0
list-i-m,12,32,1,1152,634952,551,4506
list-d-m,12,32,1,1152,581201,504,4591
list-il-m,12,32,1,1152,2842673,2467,39439
list-dl-m,12,32,1,1152,2974780,2582,41082
list-i-s,12,32,1,1152,844741,733,7586
list-d-s,12,32,1,1152,805475,699,7605
list-il-s,12,32,1,1152,3312238,2875,45287
list-dl-s,12,32,1,1152,3185037,2764,43610
list-none-none,1,1000,1,3000,3721254,1240,0
list-none-m,1,1000,1,3000,3784449,1261,1
list-none-m,2,1000,1,6000,8507552,1417,2097
list-none-m,4,1000,1,12000,18527982,1543,6873
list-none-m,8,1000,1,24000,43068286,1794,18812
list-none-m,12,1000,1,36000,67432355,1873,31002
list-none-m,16,1000,1,48000,99797702,2079,45928
list-none-m,24,1000,1,72000,141948408,1971,68127
list-none-s,1,1000,1,3000,3730878,1243,0
list-none-s,2,1000,1,6000,8480543,1413,2072
list-none-s,4,1000,1,12000,26600378,2216,12004
list-none-s,8,1000,1,24000,78716896,3279,40368
list-none-s,12,1000,1,36000,133150601,3698,71587
list-none-s,16,1000,1,48000,216624814,4513,118141
list-none-s,24,1000,1,72000,383923324,5332,216218
list-id-none,1,1,4,3,121317,40439,0
list-id-none,4,1,4,12,166037,13836,0
list-id-none,8,1,4,24,284344,11847,0
list-id-none,12,1,4,36,401710,11158,0
list-id-none,16,1,4,48,486888,10143,0
list-id-none,1,2,4,6,130524,21754,0
list-id-none,4,2,4,24,150731,6280,0
list-id-none,16,2,4,96,459933,4790,0
list-id-none,1,4,4,12,134878,11239,0
list-id-none,16,4,4,192,460125,2396,0
list-id-none,1,8,4,24,132595,5524,0
list-id-none,1,16,4,48,188151,3919,0
list-id-m,1,10,4,30,196857,6561,175
list-id-m,4,10,4,120,174735,1456,3036
list-id-m,8,10,4,240,335103,1396,6052
list-id-m,12,10,4,360,433195,1203,6035
list-id-m,16,10,4,480,562379,1171,8674
list-id-m,1,20,4,60,119437,1990,70
list-id-m,4,20,4,240,273028,1137,3093
list-id-m,8,20,4,480,463002,964,6289
list-id-m,12,20,4,720,643547,893,8411
list-id-m,16,20,4,960,776712,809,11314
list-id-m,1,40,4,120,180645,1505,35
list-id-m,4,40,4,480,381532,794,2697
list-id-m,8,40,4,960,705073,734,5964
list-id-m,12,40,4,1440,1044392,725,8630
list-id-m,16,40,4,1920,1369469,713,12396
list-id-m,1,80,4,240,207906,866,20
list-id-m,4,80,4,960,638146,664,2550
list-id-m,8,80,4,1920,1239708,645,6155
list-id-m,12,80,4,2880,1778221,617,9247
list-id-m,16,80,4,3840,2435298,634,12762
list-id-s,1,10,4,30,104298,3476,12
list-id-s,4,10,4,120,190337,1586,1716
list-id-s,8,10,4,240,334536,1393,4434
list-id-s,12,10,4,360,411698,1143,4527
list-id-s,16,10,4,480,494222,1029,1334
list-id-s,1,20,4,60,118967,1982,6
list-id-s,4,20,4,240,272992,1137,2705
list-id-s,8,20,4,480,484580,1009,5296
list-id-s,12,20,4,720,696704,967,9749
list-id-s,16,20,4,960,858977,894,11953
list-id-s,1,40,4,120,150311,1252,6
list-id-s,4,40,4,480,410141,854,2868
list-id-s,8,40,4,960,787288,820,6865
list-id-s,12,40,4,1440,1210524,840,11183
list-id-s,16,40,4,1920,1589679,827,15239
list-id-s,1,80,4,240,237052,987,1
list-id-s,4,80,4,960,718591,748,2855
list-id-s,8,80,4,1920,1456418,758,7197
list-id-s,12,80,4,2880,2214979,769,12159
list-id-s,16,80,4,3840,3955932,1030,22824
list-none-m,1,1000,4,3000,1164275,388,1
list-none-m,1,1000,8,3000,751983,250,1
list-none-m,1,1000,16,3000,475302,158,1
list-none-m,2,1000,1,6000,8543624,1423,2126
list-none-m,2,1000,4,6000,2453630,408,593
list-none-m,2,1000,8,6000,1517009,252,356
list-none-m,2,1000,16,6000,972406,162,229
list-none-m,4,1000,1,12000,18403006,1533,6795
list-none-m,4,1000,4,12000,5169836,430,1905
list-none-m,4,1000,8,12000,3127704,260,1143
list-none-m,4,1000,16,12000,2144952,178,782
list-none-m,8,1000,1,24000,42510236,1771,18577
list-none-m,8,1000,4,24000,11511153,479,5042
list-none-m,8,1000,8,24000,7035395,293,3092
list-none-m,8,1000,16,24000,4615131,192,2032
list-none-m,12,1000,1,36000,66545596,1848,30580
list-none-m,12,1000,4,36000,18126305,503,8259
list-none-m,12,1000,8,36000,10526716,292,4748
list-none-m,12,1000,16,36000,7101450,197,3284
list-none-s,1,1000,1,3000,3737481,1245,0
list-none-s,1,1000,4,3000,1164549,388,0
list-none-s,1,1000,8,3000,677458,225,0
list-none-s,1,1000,16,3000,504603,168,0
list-none-s,2,1000,1,6000,8653404,1442,2125
list-none-s,2,1000,4,6000,2433207,405,576
list-none-s,2,1000,8,6000,1458529,243,328
list-none-s,2,1000,16,6000,985074,164,211
list-none-s,4,1000,1,12000,27195118,2266,12009
list-none-s,4,1000,4,12000,6849962,570,3046
list-none-s,4,1000,8,12000,4423700,368,1994
list-none-s,4,1000,16,12000,2791046,232,1216
list-none-s,8,1000,1,24000,74895156,3120,38907
list-none-s,8,1000,4,24000,19714803,821,10084
list-none-s,8,1000,8,24000,12335822,513,6275
list-none-s,8,1000,16,24000,7645383,318,3795
list-none-s,12,1000,1,36000,132339011,3676,71140
list-none-s,12,1000,4,36000,39097753,1086,20909
list-none-s,12,1000,8,36000,23857476,662,12662
list-none-s,12,1000,16,36000,14199188,394,7315
list-none-none,1,10,1,30,104154,3471,0
list-none-none,1,100,1,300,141219,470,0
list-none-none,1,1000,1,3000,3680344,1226,0
list-none-none,1,10000,1,30000,675420711,22514,0
list-none-none,1,20000,1,60000,3633920877,60565,0
list-none-none,2,10,1,60,110260,1837,0
list-none-none,2,100,1,600,433605,722,0
list-none-none,2,1000,1,6000,41570015,6928,0
list-none-none,8,10,1,240,262272,1092,0
list-none-none,12,10,1,360,360085,1000,0
list-i-none,2,2,1,12,79836,6653,0
list-i-none,4,2,1,24,142696,5945,0
list-i-none,8,2,1,48,237769,4953,0
list-i-none,12,2,1,72,331851,4609,0
list-i-none,2,4,1,24,88359,3681,0
list-i-none,4,4,1,48,138206,2879,0
list-i-none,8,4,1,96,254969,2655,0
list-i-none,12,4,1,144,327080,2271,0
list-i-none,2,8,1,48,90003,1875,0
list-i-none,4,8,1,96,142832,1487,0
list-i-none,8,8,1,192,252522,1315,0
list-i-none,2,16,1,96,124358,1295,0
list-i-none,4,32,1,384,307512,800,0
list-d-none,2,2,1,12,114215,9517,0
list-d-none,4,2,1,24,146712,6113,0
list-d-none,8,2,1,48,228461,4759,0
list-d-none,12,2,1,72,340809,4733,0
list-d-none,2,4,1,24,111238,4634,0
list-d-none,12,4,1,144,330428,2294,0
list-d-none,2,8,1,48,113116,2356,0
list-d-none,4,8,1,96,141455,1473,0
list-d-none,2,16,1,96,125539,1307,0
list-d-none,4,16,1,192,143396,746,0
list-d-none,2,32,1,192,183843,957,0
list-d-none,4,32,1,384,231533,602,0
list-il-none,2,2,1,12,109654,9137,0
list-il-none,4,2,1,24,168784,7032,0
list-il-none,2,4,1,24,109123,4546,0
list-il-none,4,4,1,48,143906,2998,0
list-il-none,8,4,1,96,250099,2605,0
list-il-none,2,8,1,48,159406,3320,0
list-il-none,12,8,1,288,417803,1450,0
list-il-none,2,16,1,96,260903,2717,0
list-il-none,4,16,1,192,417627,2175,0
list-il-none,2,32,1,192,520406,2710,0
list-il-none,4,32,1,384,991768,2582,0
list-il-none,8,32,1,768,2036605,2651,0
list-dl-none,2,2,1,12,96469,8039,0
list-dl-none,4,2,1,24,137328,5722,0
list-dl-none,8,2,1,48,258846,5392,0
list-dl-none,12,2,1,72,367320,5101,0
list-dl-none,2,4,1,24,130166,5423,0
list-dl-none,12,4,1,144,401136,2785,0
list-dl-none,2,8,1,48,139016,2896,0
list-dl-none,4,16,1,192,385930,2010,0
list-dl-none,12,16,1,576,983124,1706,0
list-dl-none,2,32,1,192,639614,3331,0
list-dl-none,4,32,1,384,1037001,2700,0
list-dl-none,8,32,1,768,1933934,2518,0
list-i-m,12,32,1,1152,577179,501,4179
list-d-m,12,32,1,1152,614337,533,5332
list-il-m,12,32,1,1152,2719623,2360,36198
list-dl-m,12,32,1,1152,2811562,2440,37537
list-i-s,12,32,1,1152,728620,632,7062
list-d-s,12,32,1,1152,759690,659,6419
list-il-s,12,32,1,1152,3355779,2913,47549
list-dl-s,12,32,1,1152,3805191,3303,57658
list-none-none,1,1000,1,3000,3691061,1230,0
list-none-m,1,1000,1,3000,3720878,1240,1
list-none-m,2,1000,1,6000,8499439,1416,2081
list-none-m,4,1000,1,12000,18937406,1578,7060
list-none-m,8,1000,1,24000,41689502,1737,18269
list-none-m,12,1000,1,36000,66863021,1857,30725
list-none-m,16,1000,1,48000,97154921,2024,44720
list-none-m,24,1000,1,72000,140842123,1956,67493
list-none-s,1,1000,1,3000,3698496,1232,0
list-none-s,2,1000,1,6000,8444703,1407,2059
list-none-s,4,1000,1,12000,25651723,2137,11471
list-none-s,8,1000,1,24000,80048164,3335,41656
list-none-s,16,1000,1,48000,207994128,4333,110468
list-none-s,24,1000,1,72000,382321940,5310,213235
list-id-none,1,1,4,3,115158,38386,0
list-id-none,4,1,4,12,167751,13979,0
list-id-none,8,1,4,24,254083,10586,0
list-id-none,12,1,4,36,348889,9691,0
list-id-none,16,1,4,48,570340,11882,0
list-id-none,1,2,4,6,117000,19500,0
list-id-none,8,2,4,48,257984,5374,0
list-id-none,16,2,4,96,469936,4895,0
list-id-none,1,4,4,12,95510,7959,0
list-id-none,4,4,4,48,149817,3121,0
list-id-none,8,4,4,96,266739,2778,0
list-id-none,16,4,4,192,491905,2562,0
list-id-none,1,8,4,24,124327,5180,0
list-id-none,4,8,4,96,140101,1459,0
list-id-none,8,8,4,192,262612,1367,0
list-id-none,1,16,4,48,138959,2894,0
list-id-m,1,10,4,30,126455,4215,154
list-id-m,4,10,4,120,196839,1640,3114
list-id-m,8,10,4,240,320663,1336,3742
list-id-m,12,10,4,360,484887,1346,6572
list-id-m,16,10,4,480,561764,1170,8956
list-id-m,1,20,4,60,123077,2051,77
list-id-m,4,20,4,240,253883,1057,2580
list-id-m,8,20,4,480,427038,889,4481
list-id-m,12,20,4,720,666304,925,8194
list-id-m,16,20,4,960,829499,864,11011
list-id-m,1,40,4,120,173077,1442,37
list-id-m,4,40,4,480,348444,725,2443
list-id-m,8,40,4,960,680929,709,5978
list-id-m,12,40,4,1440,1043709,724,8984
list-id-m,16,40,4,1920,1354912,705,12305
list-id-m,1,80,4,240,229402,955,18
list-id-m,4,80,4,960,627009,653,2608
list-id-m,8,80,4,1920,1224373,637,5944
list-id-m,12,80,4,2880,1775476,616,8452
list-id-m,16,80,4,3840,2353638,612,12278
list-id-s,1,10,4,30,124315,4143,12
list-id-s,4,10,4,120,156704,1305,990
list-id-s,8,10,4,240,297519,1239,2769
list-id-s,12,10,4,360,416049,1155,4546
list-id-s,16,10,4,480,499226,1040,595
list-id-s,1,20,4,60,124146,2069,11
list-id-s,4,20,4,240,254078,1058,2509
list-id-s,8,20,4,480,459232,956,6023
list-id-s,12,20,4,720,665008,923,7787
list-id-s,16,20,4,960,885543,922,11631
list-id-s,1,40,4,120,168975,1408,3
list-id-s,4,40,4,480,373272,777,2602
list-id-s,8,40,4,960,792033,825,6314
list-id-s,12,40,4,1440,1101875,765,9977
list-id-s,16,40,4,1920,1671629,870,14348
list-id-s,1,80,4,240,229924,958,3
list-id-s,4,80,4,960,695397,724,2810
list-id-s,8,80,4,1920,1412670,735,6898
list-id-s,12,80,4,2880,2175740,755,11547
list-id-s,16,80,4,3840,3759572,979,20486
list-none-m,1,1000,4,3000,1149525,383,1
list-none-m,1,1000,8,3000,676938,225,1
list-none-m,1,1000,16,3000,496647,165,1
list-none-m,2,1000,1,6000,8515188,1419,2094
list-none-m,2,1000,4,6000,2408938,401,584
list-none-m,2,1000,8,6000,1488913,248,351
list-none-m,2,1000,16,6000,957341,159,229
list-none-m,4,1000,1,12000,18279482,1523,6809
list-none-m,4,1000,4,12000,5087857,423,1880
list-none-m,4,1000,8,12000,3000159,250,1075
list-none-m,4,1000,16,12000,2053076,171,722
list-none-m,8,1000,1,24000,41170652,1715,18001
list-none-m,8,1000,4,24000,11269827,469,4873
list-none-m,8,1000,8,24000,6818965,284,2979
list-none-m,8,1000,16,24000,4524714,188,2013
list-none-m,12,1000,1,36000,65931130,1831,30238
list-none-m,12,1000,4,36000,18083662,502,8247
list-none-m,12,1000,8,36000,10653544,295,4858
list-none-m,12,1000,16,36000,7220734,200,3333
list-none-s,1,1000,1,3000,3712334,1237,0
list-none-s,1,1000,4,3000,1153220,384,0
list-none-s,1,1000,8,3000,735069,245,0
list-none-s,1,1000,16,3000,528288,176,0
list-none-s,2,1000,1,6000,8471812,1411,2061
list-none-s,2,1000,4,6000,2413625,402,572
list-none-s,2,1000,8,6000,1444838,240,331
list-none-s,2,1000,16,6000,979074,163,212
list-none-s,4,1000,1,12000,25707509,2142,11501
list-none-s,4,1000,4,12000,7292158,607,3245
list-none-s,4,1000,8,12000,4217379,351,1851
list-none-s,4,1000,16,12000,2774375,231,1206
list-none-s,8,1000,1,24000,73637345,3068,37618
list-none-s,8,1000,4,24000,21075226,878,10661
list-none-s,8,1000,8,24000,12165770,506,6224
list-none-s,8,1000,16,24000,8021903,334,4036
list-none-s,12,1000,1,36000,131175490,3643,69814
list-none-s,12,1000,4,36000,36510115,1014,19337
list-none-s,12,1000,8,36000,20039285,556,10416
list-none-s,12,1000,16,36000,14108559,391,7365
list-none-none,1,10,1,30,109381,3646,0
list-none-none,1,100,1,300,118426,394,0
list-none-none,1,1000,1,3000,3695841,1231,0
list-none-none,1,10000,1,30000,654037745,21801,0
list-none-none,1,20000,1,60000,3497018956,58283,0
list-none-none,2,10,1,60,133722,2228,0
list-none-none,2,100,1,600,391558,652,0
list-none-none,2,1000,1,6000,41171710,6861,0
list-none-none,4,10,1,120,156346,1302,0
list-i-none,2,2,1,12,132421,11035,0
list-i-none,4,2,1,24,120652,5027,0
list-i-none,8,2,1,48,288697,6014,0
list-i-none,12,2,1,72,354716,4926,0
list-i-none,2,4,1,24,131327,5471,0
list-i-none,12,4,1,144,337504,2343,0
list-i-none,2,8,1,48,126350,2632,0
list-i-none,4,8,1,96,175285,1825,0
list-i-none,8,8,1,192,241004,1255,0
list-i-none,2,16,1,96,131774,1372,0
list-d-none,2,2,1,12,126589,10549,0
list-d-none,4,2,1,24,119603,4983,0
list-d-none,8,2,1,48,245631,5117,0
list-d-none,12,2,1,72,333187,4627,0
list-d-none,2,4,1,24,119825,4992,0
list-d-none,12,4,1,144,346822,2408,0
list-d-none,2,8,1,48,124015,2583,0
list-d-none,4,8,1,96,168491,1755,0
list-d-none,12,8,1,288,364499,1265,0
list-d-none,2,16,1,96,123498,1286,0
list-d-none,2,32,1,192,170570,888,0
list-d-none,4,32,1,384,319305,831,0
list-d-none,8,32,1,768,531667,692,0
list-il-none,2,2,1,12,128637,10719,0
list-il-none,4,2,1,24,150327,6263,0
list-il-none,8,2,1,48,272220,5671,0
list-il-none,2,4,1,24,113024,4709,0
list-il-none,4,8,1,96,162933,1697,0
list-il-none,2,16,1,96,214095,2230,0
list-il-none,12,16,1,576,931875,1617,0
list-dl-none,2,2,1,12,78504,6542,0
list-dl-none,4,2,1,24,150981,6290,0
list-dl-none,8,2,1,48,258907,5393,0
list-dl-none,12,2,1,72,331608,4605,0
list-dl-none,2,4,1,24,136429,5684,0
list-dl-none,12,4,1,144,334919,2325,0
list-dl-none,2,8,1,48,119740,2494,0
list-dl-none,4,8,1,96,188518,1963,0
list-dl-none,8,8,1,192,303783,1582,0
list-dl-none,2,16,1,96,233917,2436,0
list-dl-none,4,16,1,192,361953,1885,0
list-dl-none,8,16,1,384,629460,1639,0
list-dl-none,2,32,1,192,581971,3031,0
list-dl-none,4,32,1,384,934600,2433,0
list-dl-none,12,32,1,1152,2733659,2372,0
list-i-m,12,32,1,1152,642952,558,4723
list-d-m,12,32,1,1152,636962,552,5052
list-il-m,12,32,1,1152,2676817,2323,35740
list-dl-m,12,32,1,1152,2742331,2380,36920
list-i-s,12,32,1,1152,658114,571,5677
list-d-s,12,32,1,1152,706690,613,4721
list-il-s,12,32,1,1152,3084232,2677,40907
list-dl-s,12,32,1,1152,3094059,2685,42679
list-none-none,1,1000,1,3000,3685517,1228,0
list-none-m,1,1000,1,3000,3705650,1235,1
list-none-m,2,1000,1,6000,8511155,1418,2068
list-none-m,4,1000,1,12000,18724617,1560,6924
list-none-m,8,1000,1,24000,42514555,1771,18630
list-none-m,12,1000,1,36000,68277850,1896,31327
list-none-m,16,1000,1,48000,97567143,2032,44988
list-none-m,24,1000,1,72000,142566334,1980,68227
list-none-s,1,1000,1,3000,3712441,1237,0
list-none-s,2,1000,1,6000,8488467,1414,2070
list-none-s,4,1000,1,12000,25339000,2111,11401
list-none-s,8,1000,1,24000,76999152,3208,39617
list-none-s,16,1000,1,48000,212955444,4436,117007
list-none-s,24,1000,1,72000,341248132,4739,183873
list-id-none,1,1,4,3,105471,35157,0
list-id-none,4,1,4,12,166120,13843,0
list-id-none,8,1,4,24,267905,11162,0
list-id-none,12,1,4,36,342040,9501,0
list-id-none,16,1,4,48,449578,9366,0
list-id-none,1,2,4,6,103349,17224,0
list-id-none,4,2,4,24,166350,6931,0
list-id-none,8,2,4,48,230613,4804,0
list-id-none,12,2,4,72,362636,5036,0
list-id-none,16,2,4,96,467685,4871,0
list-id-none,1,4,4,12,109386,9115,0
list-id-none,4,4,4,48,138278,2880,0
list-id-none,12,4,4,144,375365,2606,0
list-id-none,16,4,4,192,468466,2439,0
list-id-none,1,8,4,24,135896,5662,0
list-id-none,8,8,4,192,257837,1342,0
list-id-none,12,8,4,288,349689,1214,0
list-id-none,1,16,4,48,123336,2569,0
list-id-m,1,10,4,30,115233,3841,98
list-id-m,4,10,4,120,180025,1500,1079
list-id-m,8,10,4,240,315717,1315,4025
list-id-m,12,10,4,360,460318,1278,7439
list-id-m,16,10,4,480,562436,1171,7015
list-id-m,1,20,4,60,154160,2569,73
list-id-m,4,20,4,240,296286,1234,2429
list-id-m,8,20,4,480,437642,911,3960
list-id-m,12,20,4,720,574881,798,5436
