add-yield-s,2,1000,4000,2870968,717,0
add-yield-s,4,1000,8000,6666405,833,0
add-yield-s,8,1000,16000,18604772,1162,0
add-yield-s,12,1000,24000,39542641,1647,0
add-m,1,100000,200000,6406645,32,0
add-m,2,100000,400000,48251291,120,0
add-m,4,100000,800000,129790683,162,0
add-m,8,100000,1600000,336984822,210,0
add-m,12,100000,2400000,526746049,219,0
add-c,1,100000,200000,4161769,20,0
add-c,2,100000,400000,17390989,43,0
add-c,4,100000,800000,69887718,87,0
add-c,8,100000,1600000,152860776,95,0
add-c,12,100000,2400000,204751678,85,0
add-s,1,100000,200000,3045777,15,0
add-s,2,100000,400000,21651714,54,0
add-s,4,100000,800000,146067708,182,0
add-s,8,100000,1600000,541752872,338,0
add-s,12,100000,2400000,1260910140,525,0
add-none,1,100000,200000,1541504,7,0
add-none,2,100000,400000,4769053,11,-9078
add-none,4,100000,800000,8453258,10,-46771
add-none,8,100000,1600000,18844880,11,-42462
add-none,12,100000,2400000,32913804,13,-162925
add-none,1,100,200,133610,668,0
add-none,1,1000,2000,140522,70,0
add-none,1,10000,20000,274697,13,0
add-none,2,100,400,155492,388,0
add-none,4,100,800,187701,234,0
add-none,8,100,1600,351296,219,0
add-none,12,100,2400,459509,191,0
add-none,2,1000,4000,161607,40,0
add-none,4,1000,8000,229429,28,-11
add-none,8,1000,16000,332052,20,0
add-none,12,1000,24000,500268,20,-758
add-none,2,10000,40000,585486,14,-2289
add-none,4,10000,80000,1095530,13,-6907
add-none,8,10000,160000,2058369,12,-5778
add-none,12,10000,240000,3430641,14,-13256
add-none,2,100000,400000,4952926,12,-50937
add-none,4,100000,800000,9600935,12,-76229
add-none,8,100000,1600000,20387084,12,-44551
add-none,12,100000,2400000,30768740,12,-174500
add-yield-none,2,100,400,308741,771,4
add-yield-none,4,100,800,335480,419,15
add-yield-none,8,100,1600,430221,268,127
add-yield-none,12,100,2400,565579,235,117
add-yield-none,2,1000,4000,1567615,391,-131
add-yield-none,4,1000,8000,1629277,203,34
add-yield-none,8,1000,16000,1848132,115,112
add-yield-none,12,1000,24000,2383662,99,-254
add-yield-none,2,10000,40000,14517209,362,160
add-yield-none,4,10000,80000,14839819,185,26
add-yield-none,8,10000,160000,16276369,101,-554
add-yield-none,12,10000,240000,21255955,88,248
add-yield-none,2,100000,400000,144346039,360,-1004
add-yield-none,4,100000,800000,143463890,179,-681
add-yield-none,8,100000,1600000,176119129,110,2667
add-yield-none,12,100000,2400000,207418517,86,-37051
add-yield-m,2,100000,400000,419608433,1049,0
add-yield-m,4,100000,800000,1115540147,1394,0
add-yield-m,8,100000,1600000,2654634066,1659,0
add-yield-m,12,100000,2400000,4204180987,1751,0
add-yield-c,2,100000,400000,285445862,713,0
add-yield-c,4,100000,800000,608787671,760,0
add-yield-c,8,100000,1600000,1277147804,798,0
add-yield-c,12,100000,2400000,1999274759,833,0
add-yield-s,2,1000,4000,2844898,711,0
add-yield-s,4,1000,8000,7526620,940,0
add-yield-s,8,1000,16000,19449053,1215,0
add-yield-s,12,1000,24000,32751868,1364,0
add-m,1,100000,200000,6461087,32,0
add-m,2,100000,400000,39470221,98,0
add-m,4,100000,800000,125288587,156,0
add-m,8,100000,1600000,352175377,220,0
add-m,12,100000,2400000,511947335,213,0
add-c,1,100000,200000,4175334,20,0
add-c,2,100000,400000,40351772,100,0
add-c,4,100000,800000,53790684,67,0
add-c,8,100000,1600000,131322451,82,0
add-c,12,100000,2400000,200649529,83,0
add-s,1,100000,200000,2994958,14,0
add-s,2,100000,400000,37169678,92,0
add-s,4,100000,800000,186293003,232,0
add-s,8,100000,1600000,519033841,324,0
add-s,12,100000,2400000,1264876238,527,0
add-none,1,100000,200000,1515824,7,0
add-none,2,100000,400000,4978276,12,4008
add-none,4,100000,800000,9640154,12,-18710
add-none,8,100000,1600000,19900675,12,-33980
add-none,12,100000,2400000,33282991,13,-114506
add-none,1,100,200,135605,678,0
add-none,1,1000,2000,146397,73,0
add-none,1,10000,20000,272744,13,0
add-none,2,100,400,160175,400,0
add-none,4,100,800,189951,237,78
add-none,8,100,1600,335732,209,0
add-none,12,100,2400,424937,177,0
add-none,2,1000,4000,148199,37,777
add-none,4,1000,8000,246930,30,-245
add-none,8,1000,16000,370019,23,-1975
add-none,12,1000,24000,408861,17,-7
add-none,2,10000,40000,512622,12,-3442
add-none,4,10000,80000,1202470,15,-4273
add-none,8,10000,160000,2089308,13,-3921
add-none,12,10000,240000,3244771,13,-11223
add-none,2,100000,400000,4820722,12,-43504
add-none,4,100000,800000,10182338,12,-48444
add-none,8,100000,1600000,18818263,11,-58853
add-none,12,100000,2400000,32653421,13,-145946
add-yield-none,2,100,400,287530,718,9
add-yield-none,4,100,800,360262,450,43
add-yield-none,8,100,1600,441788,276,132
add-yield-none,12,100,2400,535633,223,34
add-yield-none,2,1000,4000,1629047,407,4
add-yield-none,4,1000,8000,1777930,222,0
add-yield-none,8,1000,16000,1943020,121,140
add-yield-none,12,1000,24000,2419768,100,159
add-yield-none,2,10000,40000,14240703,356,49
add-yield-none,4,10000,80000,14718497,183,63
add-yield-none,8,10000,160000,17062453,106,-273
add-yield-none,12,10000,240000,21917115,91,-3911
add-yield-none,2,100000,400000,149220705,373,-861
add-yield-none,4,100000,800000,145682706,182,-4516
add-yield-none,8,100000,1600000,164578695,102,717
add-yield-none,12,100000,2400000,208211313,86,-8392
add-yield-m,2,100000,400000,411183211,1027,0
add-yield-m,4,100000,800000,1138178292,1422,0
add-yield-m,8,100000,1600000,2492281085,1557,0
add-yield-m,12,100000,2400000,4042895364,1684,0
add-yield-c,2,100000,400000,306739838,766,0
add-yield-c,4,100000,800000,607989780,759,0
add-yield-c,8,100000,1600000,1247784981,779,0
add-none,2,100,400,138293,345,0
add-none,4,100,800,180157,225,0
add-none,8,100,1600,346670,216,0
add-none,12,100,2400,456075,190,0
add-none,2,1000,4000,159068,39,0
add-none,4,1000,8000,221797,27,604
add-none,8,1000,16000,394998,24,-867
add-none,12,1000,24000,476168,19,1251
add-none,2,10000,40000,569517,14,-2254
add-none,4,10000,80000,1158450,14,-241
add-none,8,10000,160000,2240504,14,-17902
add-none,12,10000,240000,3455523,14,-9039
add-none,2,100000,400000,4601991,11,-45629
add-none,4,100000,800000,9484013,11,-23232
add-none,8,100000,1600000,21558232,13,-133908
add-none,12,100000,2400000,31694418,13,-121582
add-yield-none,2,100,400,289820,724,-34
add-yield-none,4,100,800,325494,406,23
add-yield-none,8,100,1600,448805,280,101
add-yield-none,12,100,2400,563707,234,59
add-yield-none,2,1000,4000,1631814,407,-181
add-yield-none,4,1000,8000,1758339,219,3
add-yield-none,8,1000,16000,2344163,146,-405
add-yield-none,12,1000,24000,2674816,111,-1007
add-yield-none,2,10000,40000,15328206,383,14
add-yield-none,4,10000,80000,15157166,189,56
add-yield-none,8,10000,160000,21302374,133,-5882
add-yield-none,12,10000,240000,21422041,89,-4847
add-yield-none,2,100000,400000,148411887,371,-3720
add-yield-none,4,100000,800000,148906540,186,-119
add-yield-none,8,100000,1600000,194003386,121,-33557
add-yield-none,12,100000,2400000,204243962,85,-3943
add-yield-m,2,100000,400000,409095493,1022,0
add-yield-m,4,100000,800000,1092593779,1365,0
add-yield-m,8,100000,1600000,2814969953,1759,0
add-yield-m,12,100000,2400000,9010515158,3754,0
add-yield-c,2,100000,400000,277724058,694,0
add-yield-c,4,100000,800000,602062308,752,0
add-yield-c,8,100000,1600000,1253118779,783,0
add-yield-c,12,100000,2400000,2331795421,971,0
add-yield-s,2,1000,4000,3336476,834,0
add-yield-s,4,1000,8000,7028274,878,0
add-yield-s,8,1000,16000,18562064,1160,0
add-yield-s,12,1000,24000,38021501,1584,0
add-m,1,100000,200000,6392708,31,0
add-m,2,100000,400000,40101679,100,0
add-m,4,100000,800000,107727002,134,0
add-m,8,100000,1600000,359637244,224,0
add-m,12,100000,2400000,493003407,205,0
add-c,1,100000,200000,4169801,20,0
add-c,2,100000,400000,34423472,86,0
add-c,4,100000,800000,59745583,74,0
add-c,8,100000,1600000,143579329,89,0
add-c,12,100000,2400000,219647484,91,0
add-s,1,100000,200000,3000477,15,0
add-s,2,100000,400000,44916502,112,0
add-s,4,100000,800000,174948941,218,0
add-s,8,100000,1600000,599366204,374,0
add-s,12,100000,2400000,1182830628,492,0
add-none,1,100000,200000,1515883,7,0
add-none,2,100000,400000,5098892,12,-58509
add-none,4,100000,800000,10162494,12,-35130
add-none,8,100000,1600000,19567695,12,-30348
add-none,12,100000,2400000,31196196,12,-127882
add-none,1,100,200,149207,746,0
add-none,1,1000,2000,176574,88,0
add-none,1,10000,20000,288513,14,0
add-none,2,100,400,138557,346,0
add-none,4,100,800,207098,258,0
add-none,8,100,1600,309110,193,0
add-none,12,100,2400,433657,180,0
add-none,2,1000,4000,161326,40,0
add-none,4,1000,8000,205694,25,872
add-none,8,1000,16000,381030,23,374
add-none,12,1000,24000,481319,20,341
add-none,2,10000,40000,530325,13,-2472
add-none,4,10000,80000,1126497,14,-3754
add-none,8,10000,160000,2104596,13,-2345
add-none,12,10000,240000,3515385,14,-10013
add-none,2,100000,400000,4374626,10,-54705
add-none,4,100000,800000,10072423,12,-34266
add-none,8,100000,1600000,19505616,12,-23611
add-none,12,100000,2400000,32958227,13,-110680
add-yield-none,2,100,400,303507,758,1
add-yield-none,4,100,800,333372,416,62
add-yield-none,8,100,1600,423271,264,126
add-yield-none,12,100,2400,523169,217,248
add-yield-none,2,1000,4000,1685471,421,7
add-yield-none,4,1000,8000,1712373,214,48
add-yield-none,8,1000,16000,1998004,124,89
add-yield-none,12,1000,24000,2505658,104,117
add-yield-none,2,10000,40000,15011855,375,27
add-yield-none,4,10000,80000,14783417,184,90
add-yield-none,8,10000,160000,17790076,111,110
add-yield-none,12,10000,240000,23314266,97,-1234
add-yield-none,2,100000,400000,146118067,365,15
add-yield-none,4,100000,800000,148453561,185,73
add-yield-none,8,100000,1600000,171868022,107,-4685
add-yield-none,12,100000,2400000,215140492,89,10484
add-yield-m,2,100000,400000,416915055,1042,0
add-yield-m,4,100000,800000,1138781948,1423,0
add-yield-m,8,100000,1600000,2633103736,1645,0
add-yield-m,12,100000,2400000,4159224632,1733,0
add-yield-c,2,100000,400000,304793845,761,0
add-yield-c,4,100000,800000,603813551,754,0
add-yield-c,8,100000,1600000,1253899978,783,0
add-yield-c,12,100000,2400000,1983039805,826,0
add-yield-s,2,1000,4000,3283711,820,0
add-yield-s,4,1000,8000,7037453,879,0
add-yield-s,8,1000,16000,19581126,1223,0
add-yield-s,12,1000,24000,36245749,1510,0
add-m,1,100000,200000,6436296,32,0
add-m,2,100000,400000,67535563,168,0
add-m,4,100000,800000,129676857,162,0
add-m,8,100000,1600000,345970068,216,0
add-m,12,100000,2400000,512798526,213,0
add-c,1,100000,200000,4170884,20,0
add-c,2,100000,400000,34502851,86,0
add-c,4,100000,800000,79166673,98,0
add-c,8,100000,1600000,133963815,83,0
add-c,12,100000,2400000,201864857,84,0
add-s,1,100000,200000,3039211,15,0
add-s,2,100000,400000,43208253,108,0
add-s,4,100000,800000,143815701,179,0
add-s,8,100000,1600000,561100064,350,0
add-s,12,100000,2400000,1148375402,478,0
add-none,1,100000,200000,1551505,7,0
add-none,2,100000,400000,5413295,13,-15944
add-none,4,100000,800000,9586591,11,-27618
add-none,8,100000,1600000,19991272,12,-41894
add-none,12,100000,2400000,30837861,12,-140738
add-none,1,100,200,132989,664,0
add-none,1,1000,2000,146066,73,0
add-none,1,10000,20000,283445,14,0
add-none,2,100,400,509650,1274,0
add-none,4,100,800,297126,371,-38
add-none,8,100,1600,1379554,862,0
add-none,12,100,2400,1896338,790,0
add-none,2,1000,4000,508867,127,0
add-none,4,1000,8000,696851,87,0
add-none,8,1000,16000,1367673,85,0
add-none,12,1000,24000,1992185,83,0
add-none,2,10000,40000,811094,20,-342
add-none,4,10000,80000,1597455,19,-4073
add-none,8,10000,160000,2899857,18,-3440
add-none,12,10000,240000,4121371,17,-9583
add-none,2,100000,400000,5333382,13,-17408
add-none,4,100000,800000,12957054,16,-60113
add-none,8,100000,1600000,25483052,15,-71552
add-none,12,100000,2400000,38371758,15,-33785
add-yield-none,2,100,400,1510809,3777,0
add-yield-none,4,100,800,1718012,2147,47
add-yield-none,8,100,1600,2309242,1443,131
add-yield-none,12,100,2400,1537714,640,103
add-yield-none,2,1000,4000,11055981,2763,7
add-yield-none,4,1000,8000,10773103,1346,430
add-yield-none,8,1000,16000,10031101,626,107
add-yield-none,12,1000,24000,11452107,477,1122
add-yield-none,2,10000,40000,15110103,377,-260
add-yield-none,4,10000,80000,97882290,1223,103
add-yield-none,8,10000,160000,92595192,578,-6841
add-yield-none,12,10000,240000,88913788,370,114
add-yield-none,2,100000,400000,404306536,1010,-34168
add-yield-none,4,100000,800000,438917221,548,23132
add-yield-none,8,100000,1600000,443765208,277,1079
add-yield-none,12,100000,2400000,455413622,189,-15128
add-yield-m,2,100000,400000,579021594,1447,0
add-yield-m,4,100000,800000,2840729489,3550,0
add-yield-m,8,100000,1600000,5970856697,3731,0
add-yield-m,12,100000,2400000,7246223590,3019,0
add-yield-c,2,100000,400000,297678011,744,0
add-yield-c,4,100000,800000,606533739,758,0
add-yield-c,8,100000,1600000,4681680564,2926,0
add-yield-c,12,100000,2400000,4920153753,2050,0
add-yield-s,2,1000,4000,13698788,3424,0
add-yield-s,4,1000,8000,39958343,4994,0
add-yield-s,8,1000,16000,161464120,10091,0
add-yield-s,12,1000,24000,338560018,14106,0
add-m,1,100000,200000,184033273,920,0
add-m,2,100000,400000,88607530,221,0
add-m,4,100000,800000,883068789,1103,0
add-m,8,100000,1600000,2265690223,1416,0
add-m,12,100000,2400000,2208501345,920,0
add-c,1,100000,200000,137186919,685,0
add-c,2,100000,400000,214228285,535,0
add-c,4,100000,800000,379581403,474,0
add-c,8,100000,1600000,580067805,362,0
add-c,12,100000,2400000,689818329,287,0
add-s,1,100000,200000,66383013,331,0
add-s,2,100000,400000,93908355,234,0
add-s,4,100000,800000,105764967,132,0
add-s,8,100000,1600000,415206428,259,0
add-s,12,100000,2400000,472193261,196,0
add-none,1,100000,200000,1929388,9,0
add-none,2,100000,400000,6110454,15,-11380
add-none,4,100000,800000,13042422,16,-62810
add-none,8,100000,1600000,26021199,16,-27658
add-none,12,100000,2400000,39587419,16,-24081
add-none,1,100,200,433809,2169,0
add-none,1,1000,2000,453632,226,0
add-none,1,10000,20000,528253,26,0
add-none,2,100,400,516605,1291,0
add-none,4,100,800,734629,918,0
add-none,8,100,1600,1318769,824,0
add-none,12,100,2400,1953604,814,0
add-none,2,1000,4000,434877,108,0
add-none,4,1000,8000,620335,77,0
add-none,8,1000,16000,1193550,74,0
add-none,12,1000,24000,2032653,84,0
add-none,2,10000,40000,820978,20,-3676
add-none,4,10000,80000,1655963,20,1863
add-none,8,10000,160000,3217024,20,2678
add-none,12,10000,240000,4196465,17,-8090
add-none,2,100000,400000,5988595,14,-15028
add-none,4,100000,800000,13385733,16,-55993
add-none,8,100000,1600000,26243750,16,-46309
add-none,12,100000,2400000,36144185,15,-102982
add-yield-none,2,100,400,1547941,3869,14
add-yield-none,4,100,800,1580315,1975,69
add-yield-none,8,100,1600,2228033,1392,110
add-yield-none,12,100,2400,4260597,1775,179
add-yield-none,2,1000,4000,11553668,2888,664
add-yield-none,4,1000,8000,11778621,1472,262
add-yield-none,8,1000,16000,22253075,1390,311
add-yield-none,12,1000,24000,22013581,917,507
add-yield-none,2,10000,40000,106663576,2666,612
add-yield-none,4,10000,80000,108268832,1353,48
add-yield-none,8,10000,160000,175544419,1097,2241
add-yield-none,12,10000,240000,177679999,740,1185
add-yield-none,2,100000,400000,477911175,1194,-50960
add-yield-none,4,100000,800000,370302672,462,-12491
add-yield-none,8,100000,1600000,722454106,451,3644
add-yield-none,12,100000,2400000,1189361027,495,-62955
add-yield-m,2,100000,400000,1509005488,3772,0
add-yield-m,4,100000,800000,4053133362,5066,0
add-yield-m,8,100000,1600000,13860539722,8662,0
add-yield-m,12,100000,2400000,24316485410,10131,0
add-yield-c,2,100000,400000,270588787,676,0
add-yield-c,4,100000,800000,582374846,727,0
add-yield-c,8,100000,1600000,1284294787,802,0
add-yield-c,12,100000,2400000,2064082946,860,0
add-yield-s,2,1000,4000,3214484,803,0
add-yield-s,4,1000,8000,14876833,1859,0
add-yield-s,8,1000,16000,39668283,2479,0
add-yield-s,12,1000,24000,54084558,2253,0
add-m,1,100000,200000,6424649,32,0
add-m,2,100000,400000,53757354,134,0
add-m,4,100000,800000,118791031,148,0
add-m,8,100000,1600000,422965663,264,0
add-m,12,100000,2400000,611983536,254,0
add-c,1,100000,200000,4128476,20,0
add-c,2,100000,400000,27794473,69,0
add-c,4,100000,800000,90377439,112,0
add-c,8,100000,1600000,170024462,106,0
add-c,12,100000,2400000,262500920,109,0
add-s,1,100000,200000,3026948,15,0
add-s,2,100000,400000,60622366,151,0
add-s,4,100000,800000,121456869,151,0
add-s,8,100000,1600000,512421828,320,0
add-s,12,100000,2400000,1104095755,460,0
add-none,1,100000,200000,1536572,7,0
add-none,2,100000,400000,3714746,9,2533
add-none,4,100000,800000,8907603,11,-47441
add-none,8,100000,1600000,19858541,12,-123256
add-none,12,100000,2400000,32592168,13,-125429
add-none,1,100,200,139957,699,0
add-none,1,1000,2000,151859,75,0
add-none,1,10000,20000,239655,11,0
add-none,2,100,400,164770,411,0
add-none,4,100,800,196779,245,0
add-none,8,100,1600,342237,213,0
add-none,12,100,2400,508307,211,0
add-none,2,1000,4000,234422,58,0
add-none,4,1000,8000,250589,31,-575
add-none,8,1000,16000,389634,24,470
add-none,12,1000,24000,492038,20,933
add-none,2,10000,40000,522822,13,-6672
add-none,4,10000,80000,1245323,15,-4509
add-none,8,10000,160000,2216931,13,-2134
add-none,12,10000,240000,3182117,13,-1907
add-none,2,100000,400000,4602519,11,-40934
add-none,4,100000,800000,9623212,12,-43462
add-none,8,100000,1600000,21102391,13,-63096
add-none,12,100000,2400000,28588822,11,-45591
add-yield-none,2,100,400,326582,816,-8
add-yield-none,4,100,800,336413,420,30
add-yield-none,8,100,1600,462651,289,193
add-yield-none,12,100,2400,531551,221,218
add-yield-none,2,1000,4000,1648138,412,59
add-yield-none,4,1000,8000,1686558,210,50
add-yield-none,8,1000,16000,1969291,123,154
add-yield-none,12,1000,24000,2712612,113,174
add-yield-none,2,10000,40000,14201396,355,69
add-yield-none,4,10000,80000,15066454,188,49
add-yield-none,8,10000,160000,17610960,110,149
add-yield-none,12,10000,240000,23678962,98,181
add-yield-none,2,100000,400000,138672756,346,526
add-yield-none,4,100000,800000,149289350,186,-1364
add-yield-none,8,100000,1600000,170337266,106,-5243
add-yield-none,12,100000,2400000,244994956,102,125
add-yield-m,2,100000,400000,398475129,996,0
add-yield-m,4,100000,800000,1143774511,1429,0
add-yield-m,8,100000,1600000,2457734708,1536,0
add-yield-m,12,100000,2400000,3766149319,1569,0
add-yield-c,2,100000,400000,293212505,733,0
add-yield-c,4,100000,800000,613319179,766,0
add-yield-c,8,100000,1600000,1224409454,765,0
add-yield-c,12,100000,2400000,2072828885,863,0
add-yield-s,2,1000,4000,2976427,744,0
add-yield-s,4,1000,8000,7067403,883,0
add-yield-s,8,1000,16000,19994779,1249,0
add-yield-s,12,1000,24000,39694841,1653,0
add-m,1,100000,200000,6058465,30,0
add-m,2,100000,400000,36750152,91,0
add-m,4,100000,800000,135130471,168,0
add-m,8,100000,1600000,312324220,195,0
add-m,12,100000,2400000,505477029,210,0
add-c,1,100000,200000,4166026,20,0
add-c,2,100000,400000,16996984,42,0
add-c,4,100000,800000,50367185,62,0
add-c,8,100000,1600000,114289592,71,0
add-c,12,100000,2400000,180954815,75,0
add-s,1,100000,200000,3038244,15,0
add-s,2,100000,400000,18932493,47,0
add-s,4,100000,800000,161438304,201,0
add-s,8,100000,1600000,512432523,320,0
add-s,12,100000,2400000,1289603670,537,0
add-none,1,100000,200000,1531200,7,0
add-none,2,100000,400000,5071327,12,-32683
add-none,4,100000,800000,10682415,13,-54031
add-none,8,100000,1600000,17526750,10,-49163
add-none,12,100000,2400000,28601177,11,-44234
add-none,1,100,200,128740,643,0
add-none,1,1000,2000,171657,85,0
add-none,1,10000,20000,290904,14,0
add-none,2,100,400,159761,399,0
add-none,4,100,800,210334,262,10
add-none,8,100,1600,333106,208,0
add-none,12,100,2400,458813,191,65
add-none,2,1000,4000,195580,48,21
add-none,4,1000,8000,184037,23,-760
add-none,8,1000,16000,373223,23,553
add-none,12,1000,24000,484752,20,-1266
add-none,2,10000,40000,562134,14,-1979
add-none,4,10000,80000,1138535,14,-4471
add-none,8,10000,160000,2056971,12,-232
add-none,12,10000,240000,3180161,13,-5033
add-none,2,100000,400000,4656272,11,-30984
add-none,4,100000,800000,9840932,12,-44436
add-none,8,100000,1600000,20282682,12,-31094
add-none,12,100000,2400000,28464117,11,-20239
add-yield-none,2,100,400,292863,732,9
add-yield-none,4,100,800,336595,420,71
add-yield-none,8,100,1600,452706,282,122
add-yield-none,12,100,2400,520624,216,108
add-yield-none,2,1000,4000,1682645,420,2
add-yield-none,4,1000,8000,1787762,223,56
add-yield-none,8,1000,16000,1908697,119,121
add-yield-none,12,1000,24000,2440362,101,191
add-yield-none,2,10000,40000,15093497,377,58
add-yield-none,4,10000,80000,14904490,186,15
add-yield-none,8,10000,160000,17016537,106,44
add-yield-none,12,10000,240000,23224694,96,0
add-yield-none,2,100000,400000,147261897,368,48
add-yield-none,4,100000,800000,142980955,178,27
add-yield-none,8,100000,1600000,171148193,106,-1039
add-yield-none,12,100000,2400000,220235016,91,1196
add-yield-m,2,100000,400000,415997492,1039,0
add-yield-m,4,100000,800000,1238108854,1547,0
add-yield-m,8,100000,1600000,2567353778,1604,0
add-yield-m,12,100000,2400000,3831500736,1596,0
add-yield-c,2,100000,400000,260995447,652,0
add-yield-c,4,100000,800000,571306956,714,0
add-yield-c,8,100000,1600000,1207551848,754,0
add-yield-c,12,100000,2400000,2032880292,847,0
add-yield-s,2,1000,4000,2894640,723,0
add-yield-s,4,1000,8000,6424468,803,0
add-yield-s,8,1000,16000,19300902,1206,0
add-yield-s,12,1000,24000,33702338,1404,0
add-m,1,100000,200000,6356419,31,0
add-m,2,100000,400000,36457125,91,0
add-m,4,100000,800000,156331559,195,0
add-m,8,100000,1600000,330220456,206,0
add-m,12,100000,2400000,519478109,216,0
add-c,1,100000,200000,4167140,20,0
add-c,2,100000,400000,19077840,47,0
add-c,4,100000,800000,49546508,61,0
add-c,8,100000,1600000,134834608,84,0
add-c,12,100000,2400000,224080797,93,0
add-s,1,100000,200000,2980382,14,0
add-s,2,100000,400000,18832959,47,0
add-s,4,100000,800000,160456163,200,0
add-s,8,100000,1600000,575602367,359,0
add-s,12,100000,2400000,1108378686,461,0
add-none,1,100000,200000,1537494,7,0
add-none,2,100000,400000,4760688,11,-21964
add-none,4,100000,800000,10698921,13,-22132
add-none,8,100000,1600000,17534829,10,-41174
add-none,12,100000,2400000,29242017,12,-21700
add-none,1,100,200,125827,629,0
